   UTC,Heat_demand_A,Heat_demand_B,Heat_demand_C,Heat_demand_D,Heat_demand_E,Heat_demand_F,Heat_demand_G,Heat_demand_H,Heat_demand_I,Heat_demand_J
2015-01-07 16:00:00,77002000.000000,89739000.000000,64085000.000000,218965000.000000,54902000.000000,191758000.000000,79846000.000000,41564000.000000,179665000.000000,25217000.000000
2015-01-07 17:00:00,77029000.000000,89691000.000000,64198000.000000,218872000.000000,54842000.000000,191608000.000000,80059000.000000,41393000.000000,180447000.000000,25296000.000000
2015-01-07 18:00:00,76991000.000000,89638000.000000,64236000.000000,218670000.000000,54739000.000000,191392000.000000,80273000.000000,41413000.000000,181224000.000000,25328000.000000
2015-01-07 19:00:00,76735000.000000,89521000.000000,64133000.000000,218268000.000000,54666000.000000,191118000.000000,80544000.000000,41258000.000000,181630000.000000,25285000.000000
2015-01-07 20:00:00,76825000.000000,89161000.000000,63973000.000000,218093000.000000,54562000.000000,190923000.000000,80816000.000000,41114000.000000,181557000.000000,25324000.000000
2015-01-07 21:00:00,76689000.000000,88927000.000000,63864000.000000,218059000.000000,54555000.000000,190664000.000000,80872000.000000,41087000.000000,181884000.000000,25301000.000000
2015-01-07 22:00:00,76590000.000000,88806000.000000,63711000.000000,217817000.000000,54615000.000000,190547000.000000,80953000.000000,40795000.000000,181698000.000000,25241000.000000
2015-01-07 23:00:00,76528000.000000,88648000.000000,63615000.000000,217687000.000000,54745000.000000,190374000.000000,81076000.000000,40453000.000000,181645000.000000,25138000.000000
2015-01-08 00:00:00,76412000.000000,88568000.000000,63485000.000000,217493000.000000,54791000.000000,190180000.000000,81203000.000000,40026000.000000,182038000.000000,25027000.000000
2015-01-08 01:00:00,76279000.000000,88522000.000000,63301000.000000,217156000.000000,54918000.000000,190090000.000000,81361000.000000,39917000.000000,182433000.000000,24905000.000000
2015-01-08 02:00:00,76197000.000000,88457000.000000,63215000.000000,216951000.000000,55029000.000000,189878000.000000,81665000.000000,39940000.000000,182974000.000000,24805000.000000
2015-01-08 03:00:00,75897000.000000,88304000.000000,63021000.000000,216453000.000000,55146000.000000,189631000.000000,81674000.000000,39884000.000000,183453000.000000,24636000.000000
2015-01-08 04:00:00,75607000.000000,88251000.000000,62803000.000000,216140000.000000,55214000.000000,189239000.000000,81597000.000000,39448000.000000,183495000.000000,24553000.000000
2015-01-08 05:00:00,75519000.000000,88363000.000000,62723000.000000,216791000.000000,55399000.000000,189228000.000000,81816000.000000,39321000.000000,183581000.000000,24548000.000000
2015-01-08 06:00:00,75580000.000000,88480000.000000,62656000.000000,217302000.000000,55494000.000000,189610000.000000,82147000.000000,39450000.000000,183392000.000000,24569000.000000
2015-01-08 07:00:00,75737000.000000,88391000.000000,62690000.000000,217875000.000000,55583000.000000,189994000.000000,82397000.000000,39358000.000000,183734000.000000,24544000.000000
2015-01-08 08:00:00,75907000.000000,88107000.000000,62705000.000000,218169000.000000,55842000.000000,190482000.000000,82687000.000000,39272000.000000,183767000.000000,24528000.000000
2015-01-08 09:00:00,76276000.000000,87951000.000000,62795000.000000,219352000.000000,56090000.000000,191571000.000000,83080000.000000,39594000.000000,182643000.000000,24560000.000000
2015-01-08 10:00:00,76561000.000000,87858000.000000,63010000.000000,220091000.000000,56277000.000000,192786000.000000,83756000.000000,39874000.000000,182756000.000000,24579000.000000
2015-01-08 11:00:00,76725000.000000,87787000.000000,63332000.000000,220270000.000000,56268000.000000,193171000.000000,84084000.000000,39911000.000000,182940000.000000,24702000.000000
2015-01-08 12:00:00,76917000.000000,87568000.000000,63498000.000000,220122000.000000,56285000.000000,193036000.000000,84070000.000000,39939000.000000,181952000.000000,24790000.000000
2015-01-08 13:00:00,76691000.000000,87372000.000000,63510000.000000,219913000.000000,56273000.000000,192729000.000000,83936000.000000,39852000.000000,181467000.000000,24770000.000000
2015-01-08 14:00:00,76306000.000000,87333000.000000,63432000.000000,219605000.000000,56265000.000000,192292000.000000,83684000.000000,39838000.000000,180565000.000000,24772000.000000
2015-01-08 15:00:00,76192000.000000,87211000.000000,63435000.000000,219271000.000000,56237000.000000,191771000.000000,83399000.000000,39941000.000000,179396000.000000,24774000.000000
2015-01-08 16:00:00,76157000.000000,87102000.000000,63395000.000000,218822000.000000,56101000.000000,191341000.000000,83148000.000000,40032000.000000,178480000.000000,24778000.000000
2015-01-08 17:00:00,76123000.000000,87067000.000000,63271000.000000,218400000.000000,55966000.000000,190812000.000000,82877000.000000,40133000.000000,177357000.000000,24783000.000000
2015-01-08 18:00:00,76177000.000000,87015000.000000,63143000.000000,217868000.000000,55861000.000000,190255000.000000,82495000.000000,40138000.000000,176565000.000000,24780000.000000
2015-01-08 19:00:00,76320000.000000,87075000.000000,63092000.000000,217646000.000000,55742000.000000,189861000.000000,82119000.000000,40319000.000000,176166000.000000,24849000.000000
2015-01-08 20:00:00,76332000.000000,87253000.000000,63129000.000000,217447000.000000,55776000.000000,189693000.000000,81547000.000000,40496000.000000,175967000.000000,24849000.000000
2015-01-08 21:00:00,76561000.000000,87287000.000000,63120000.000000,216945000.000000,55734000.000000,189515000.000000,81589000.000000,40698000.000000,176291000.000000,24765000.000000
2015-01-08 22:00:00,76794000.000000,87397000.000000,63161000.000000,216901000.000000,55678000.000000,189529000.000000,81562000.000000,40922000.000000,176704000.000000,24769000.000000
2015-01-08 23:00:00,77064000.000000,87566000.000000,63208000.000000,216882000.000000,55603000.000000,189722000.000000,81698000.000000,41281000.000000,177200000.000000,24806000.000000
2015-01-09 00:00:00,77424000.000000,87688000.000000,63425000.000000,217074000.000000,55584000.000000,190168000.000000,82032000.000000,41601000.000000,177337000.000000,24881000.000000
2015-01-09 01:00:00,77883000.000000,87763000.000000,63612000.000000,217396000.000000,55589000.000000,190582000.000000,82290000.000000,41806000.000000,177372000.000000,24962000.000000
2015-01-09 02:00:00,78257000.000000,87794000.000000,63706000.000000,217662000.000000,55633000.000000,191321000.000000,82392000.000000,42060000.000000,177233000.000000,25021000.000000
2015-01-09 03:00:00,78456000.000000,87966000.000000,63830000.000000,218231000.000000,55564000.000000,191920000.000000,82622000.000000,42362000.000000,177502000.000000,25126000.000000
2015-01-09 04:00:00,78639000.000000,88106000.000000,63979000.000000,218648000.000000,55555000.000000,192371000.000000,82824000.000000,42783000.000000,178038000.000000,25135000.000000
2015-01-09 05:00:00,78775000.000000,88109000.000000,63983000.000000,218388000.000000,55481000.000000,192485000.000000,82815000.000000,43159000.000000,178342000.000000,25120000.000000
2015-01-09 06:00:00,78809000.000000,88350000.000000,63872000.000000,217874000.000000,55424000.000000,192216000.000000,82750000.000000,43498000.000000,178508000.000000,25132000.000000
2015-01-09 07:00:00,78720000.000000,88442000.000000,63751000.000000,217293000.000000,55368000.000000,191523000.000000,82473000.000000,43519000.000000,177350000.000000,25067000.000000
2015-01-09 08:00:00,78395000.000000,88465000.000000,63649000.000000,216975000.000000,55152000.000000,190784000.000000,82246000.000000,43400000.000000,176501000.000000,24947000.000000
2015-01-09 09:00:00,77821000.000000,88295000.000000,63424000.000000,216088000.000000,54973000.000000,190091000.000000,82036000.000000,42951000.000000,176088000.000000,24774000.000000
2015-01-09 10:00:00,77394000.000000,88350000.000000,63262000.000000,215264000.000000,54778000.000000,190132000.000000,81702000.000000,42976000.000000,175083000.000000,24540000.000000
2015-01-09 11:00:00,77210000.000000,88325000.000000,63173000.000000,215088000.000000,54814000.000000,190442000.000000,81738000.000000,43269000.000000,175064000.000000,24287000.000000
2015-01-09 12:00:00,76815000.000000,88324000.000000,63009000.000000,215131000.000000,54685000.000000,190769000.000000,81802000.000000,43344000.000000,174878000.000000,24119000.000000
2015-01-09 13:00:00,76838000.000000,88364000.000000,62911000.000000,215031000.000000,54644000.000000,190629000.000000,81819000.000000,43435000.000000,174385000.000000,24123000.000000
2015-01-09 14:00:00,76899000.000000,88325000.000000,62863000.000000,215046000.000000,54682000.000000,190711000.000000,81867000.000000,43446000.000000,173957000.000000,24077000.000000
2015-01-09 15:00:00,76804000.000000,88370000.000000,62791000.000000,214983000.000000,54725000.000000,191188000.000000,81964000.000000,43573000.000000,173843000.000000,24020000.000000
2015-01-09 16:00:00,76448000.000000,88526000.000000,62798000.000000,215148000.000000,54975000.000000,191498000.000000,82073000.000000,43881000.000000,173828000.000000,24026000.000000
2015-01-09 17:00:00,76240000.000000,88626000.000000,62781000.000000,215328000.000000,55160000.000000,191668000.000000,82166000.000000,43995000.000000,174332000.000000,24036000.000000
2015-01-09 18:00:00,76217000.000000,88749000.000000,62866000.000000,215649000.000000,55314000.000000,191742000.000000,82315000.000000,43908000.000000,174310000.000000,24062000.000000
2015-01-09 19:00:00,76376000.000000,88776000.000000,62944000.000000,215866000.000000,55375000.000000,192106000.000000,82699000.000000,43842000.000000,174138000.000000,24156000.000000
2015-01-09 20:00:00,76435000.000000,88897000.000000,62932000.000000,215693000.000000,55358000.000000,191994000.000000,83090000.000000,43738000.000000,174056000.000000,24119000.000000
2015-01-09 21:00:00,76190000.000000,89002000.000000,62705000.000000,215349000.000000,55425000.000000,191836000.000000,82980000.000000,43353000.000000,173562000.000000,24121000.000000
2015-01-09 22:00:00,75793000.000000,88788000.000000,62535000.000000,214842000.000000,55452000.000000,191366000.000000,82847000.000000,42987000.000000,173138000.000000,24029000.000000
2015-01-09 23:00:00,75392000.000000,88694000.000000,62379000.000000,214526000.000000,55417000.000000,190969000.000000,82576000.000000,42483000.000000,172567000.000000,23989000.000000
2015-01-10 00:00:00,74931000.000000,88563000.000000,62020000.000000,213915000.000000,55237000.000000,190245000.000000,82058000.000000,41894000.000000,171945000.000000,23897000.000000
2015-01-10 01:00:00,74383000.000000,88352000.000000,61559000.000000,212846000.000000,55004000.000000,189099000.000000,81311000.000000,41116000.000000,171264000.000000,23770000.000000
2015-01-10 02:00:00,73917000.000000,88161000.000000,61150000.000000,211582000.000000,54631000.000000,187863000.000000,80667000.000000,40239000.000000,170728000.000000,23641000.000000
2015-01-10 03:00:00,73424000.000000,88004000.000000,60839000.000000,209722000.000000,54233000.000000,186362000.000000,79894000.000000,38951000.000000,169662000.000000,23473000.000000
2015-01-10 04:00:00,73099000.000000,87806000.000000,60561000.000000,208469000.000000,53904000.000000,185130000.000000,79446000.000000,37887000.000000,168625000.000000,23362000.000000
2015-01-10 05:00:00,72747000.000000,87590000.000000,60285000.000000,207680000.000000,53539000.000000,184565000.000000,79476000.000000,37271000.000000,167995000.000000,23244000.000000
2015-01-10 06:00:00,72593000.000000,87210000.000000,59965000.000000,207589000.000000,53339000.000000,183990000.000000,79579000.000000,36751000.000000,167366000.000000,23114000.000000
2015-01-10 07:00:00,72502000.000000,87006000.000000,59803000.000000,207333000.000000,53130000.000000,183962000.000000,79663000.000000,36247000.000000,167442000.000000,23110000.000000
2015-01-10 08:00:00,72483000.000000,86953000.000000,59652000.000000,206834000.000000,52916000.000000,183565000.000000,79430000.000000,36026000.000000,166605000.000000,23073000.000000
2015-01-10 09:00:00,72420000.000000,86966000.000000,59560000.000000,206652000.000000,52576000.000000,182986000.000000,79563000.000000,36030000.000000,166369000.000000,23065000.000000
2015-01-10 10:00:00,72297000.000000,86767000.000000,59371000.000000,206485000.000000,52254000.000000,182213000.000000,79804000.000000,35996000.000000,165704000.000000,23075000.000000
2015-01-10 11:00:00,71891000.000000,86609000.000000,59161000.000000,206442000.000000,51898000.000000,181536000.000000,79832000.000000,36085000.000000,165139000.000000,23092000.000000
2015-01-10 12:00:00,71904000.000000,86605000.000000,59162000.000000,206617000.000000,51846000.000000,181341000.000000,80004000.000000,36073000.000000,165351000.000000,23130000.000000
2015-01-10 13:00:00,72098000.000000,86688000.000000,59250000.000000,207289000.000000,51838000.000000,181700000.000000,80389000.000000,36035000.000000,165881000.000000,23232000.000000
2015-01-10 14:00:00,72138000.000000,86754000.000000,59302000.000000,207889000.000000,51769000.000000,182011000.000000,80669000.000000,36057000.000000,166938000.000000,23293000.000000
2015-01-10 15:00:00,72351000.000000,86765000.000000,59349000.000000,208397000.000000,51776000.000000,182348000.000000,80838000.000000,36143000.000000,167796000.000000,23395000.000000
2015-01-10 16:00:00,72740000.000000,86689000.000000,59388000.000000,208752000.000000,51601000.000000,182799000.000000,81018000.000000,36074000.000000,168455000.000000,23446000.000000
2015-01-10 17:00:00,72992000.000000,86711000.000000,59449000.000000,209057000.000000,51638000.000000,183419000.000000,81306000.000000,36369000.000000,168718000.000000,23481000.000000
2015-01-10 18:00:00,72996000.000000,86757000.000000,59479000.000000,209335000.000000,51701000.000000,184131000.000000,81557000.000000,36782000.000000,169307000.000000,23567000.000000
2015-01-10 19:00:00,72801000.000000,86859000.000000,59513000.000000,209728000.000000,51746000.000000,184436000.000000,81396000.000000,36979000.000000,170694000.000000,23490000.000000
2015-01-10 20:00:00,72658000.000000,86914000.000000,59506000.000000,209904000.000000,51796000.000000,184497000.000000,81331000.000000,36893000.000000,171858000.000000,23433000.000000
2015-01-10 21:00:00,72609000.000000,86879000.000000,59538000.000000,210038000.000000,51640000.000000,184441000.000000,81051000.000000,37053000.000000,172640000.000000,23389000.000000
2015-01-10 22:00:00,72956000.000000,87034000.000000,59512000.000000,210159000.000000,51473000.000000,184812000.000000,80732000.000000,37341000.000000,173588000.000000,23493000.000000
2015-01-10 23:00:00,73149000.000000,87039000.000000,59419000.000000,210192000.000000,51382000.000000,185119000.000000,80490000.000000,37562000.000000,174146000.000000,23548000.000000
2015-01-11 00:00:00,73216000.000000,87095000.000000,59496000.000000,210330000.000000,51452000.000000,185458000.000000,80375000.000000,37716000.000000,174643000.000000,23552000.000000
2015-01-11 01:00:00,73231000.000000,87277000.000000,59713000.000000,210539000.000000,51556000.000000,185969000.000000,80593000.000000,38084000.000000,174919000.000000,23574000.000000
2015-01-11 02:00:00,73099000.000000,87355000.000000,59909000.000000,210594000.000000,51673000.000000,186232000.000000,80486000.000000,38307000.000000,174970000.000000,23558000.000000
2015-01-11 03:00:00,73215000.000000,87319000.000000,59886000.000000,211150000.000000,51730000.000000,186410000.000000,80480000.000000,38882000.000000,175307000.000000,23586000.000000
2015-01-11 04:00:00,73337000.000000,87388000.000000,59947000.000000,211427000.000000,51795000.000000,186998000.000000,80401000.000000,39447000.000000,175465000.000000,23621000.000000
2015-01-11 05:00:00,73474000.000000,87522000.000000,60017000.000000,211308000.000000,51954000.000000,187012000.000000,80099000.000000,39600000.000000,175365000.000000,23717000.000000
